,Sender,Metabolite,Metabolite_Name,Receiver,Sensor,Commu_Score,metabolite_prop_in_sender,sensor_prop_in_receiver,ztest_stat,ztest_pval,ttest_stat,ttest_pval,ranksum_test_stat,ranksum_test_pval,permutation_test_stat,permutation_test_pval,ztest_fdr,ttest_fdr,ranksum_test_fdr,permutation_test_fdr
25,Myeloid,HMDB0000517,L-Arginine,Neuron,SLC38A4,0.0,0.19707634001082838,0.0,-8.145866689127157,1.0,-0.257466221593765,1.0,-0.24224498907209396,1.0,0,1.0,1.0,1.0,1.0,1.0
2,Neoplastic,HMDB0000122,D-Glucose,OPC,SLC2A8,0.26392626387748247,0.39688359303391385,0.11576354679802955,-502.23896128874014,1.0,-15.874255329121382,1.0,-1.7303213505149568,1.0,0,1.0,1.0,1.0,1.0,1.0
44,Astrocyte,HMDB0000122,D-Glucose,OPC,SLC2A8,0.3083276511141095,0.45454545454545453,0.11576354679802955,-165.32839246431462,1.0,-5.2255307083253095,1.0,-1.7303213505149568,1.0,0,1.0,1.0,1.0,1.0,1.0
25,Myeloid,HMDB0000517,L-Arginine,Neuron,SLC7A3,0.2705716674827049,0.19707634001082838,0.19047619047619047,-382.25890835367005,1.0,-12.082048548098989,1.0,-1.7303213505149568,1.0,0,1.0,1.0,1.0,1.0,1.0
21,Myeloid,HMDB0000517,L-Arginine,Neoplastic,SLC7A3,0.1568696132151718,0.19707634001082838,0.08799266727772685,-960.9761880248296,1.0,-30.373552332077708,1.0,-1.7303213505149568,1.0,0,1.0,1.0,1.0,1.0,1.0
20,OPC,HMDB0000182,L-Lysine,Astrocyte,SLC7A2,1.0046139602377457,0.5197044334975369,0.1590909090909091,-3418.5791753488584,1.0,-108.05095358005556,1.0,-1.7303213505149568,1.0,0,1.0,1.0,1.0,1.0,1.0
48,Astrocyte,HMDB0000182,L-Lysine,Astrocyte,SLC7A2,1.5525051889277026,0.6022727272727273,0.1590909090909091,-2372.0544767642764,1.0,-74.97347143702316,1.0,-1.7303213505149568,1.0,0,1.0,1.0,1.0,1.0,1.0
34,Neuron,HMDB0000122,D-Glucose,Astrocyte,SLC2A4,0.06793116882244006,0.19047619047619047,0.11363636363636363,-226.39006002778726,1.0,-7.155505434374553,1.0,-1.7303213505149568,1.0,0,1.0,1.0,1.0,1.0,1.0
40,Vascular,HMDB0000122,D-Glucose,Vascular,SLC2A4,0.0639776858173476,0.37254901960784315,0.0392156862745098,-253.64619161550192,1.0,-8.016989360267686,1.0,-1.7303213505149568,1.0,0,1.0,1.0,1.0,1.0,1.0
12,Oligo,HMDB0000122,D-Glucose,Vascular,SLC2A4,0.0519871618369596,0.25882352941176473,0.0392156862745098,-262.64806363311493,1.0,-8.301511322643895,1.0,-1.7303213505149568,1.0,0,1.0,1.0,1.0,1.0,1.0
22,Myeloid,HMDB0000517,L-Arginine,Oligo,SLC7A3,0.028169408447048197,0.19707634001082838,0.011764705882352941,-120.76966761362445,1.0,-3.8171641140553167,1.0,-1.7303213505149568,1.0,0,1.0,1.0,1.0,1.0,1.0
23,Myeloid,HMDB0000517,L-Arginine,OPC,SLC7A3,0.005311770110870358,0.19707634001082838,0.0024630541871921183,-94.42463251012053,1.0,-2.9844771938399464,1.0,-1.7303213505149568,1.0,0,1.0,1.0,1.0,1.0,1.0
17,OPC,HMDB0000538,Adenosine triphosphate,Myeloid,P2RX5,0.005938941803221125,0.2733990147783251,0.009204114780725501,-178.8751183746387,1.0,-5.653701763438809,1.0,-1.7303213505149568,1.0,0,1.0,1.0,1.0,1.0,1.0
3,Neoplastic,HMDB0000538,Adenosine triphosphate,Myeloid,P2RX5,0.0072730408259324255,0.2777268560953254,0.009204114780725501,-396.7906936083553,1.0,-12.541354351314473,1.0,-1.7303213505149568,1.0,0,1.0,1.0,1.0,1.0,1.0
19,OPC,HMDB0000538,Adenosine triphosphate,Vascular,P2RX5,0.02353673442646054,0.2733990147783251,0.0392156862745098,-299.32275224669627,1.0,-9.460687364411212,1.0,-1.7303213505149568,1.0,0,1.0,1.0,1.0,1.0,1.0
5,Neoplastic,HMDB0000538,Adenosine triphosphate,Vascular,P2RX5,0.02882392790916578,0.2777268560953254,0.0392156862745098,-416.2313369532189,1.0,-13.155814319587085,1.0,-1.7303213505149568,1.0,0,1.0,1.0,1.0,1.0,1.0
20,OPC,HMDB0001043,Arachidonic acid,Astrocyte,SLC27A5,0.06557652012284024,0.1724137931034483,0.06818181818181818,-205.03720871903334,1.0,-6.480606352849389,1.0,-1.7303213505149568,1.0,0,1.0,1.0,1.0,1.0,1.0
4,Neoplastic,HMDB0000538,Adenosine triphosphate,Neuron,P2RX5,0.04993792320289366,0.2777268560953254,0.047619047619047616,-454.7185314200551,1.0,-14.372278192283062,1.0,-1.7303213505149568,1.0,0,1.0,1.0,1.0,1.0,1.0
45,Astrocyte,HMDB0000182,L-Lysine,Myeloid,SLC38A4,0.04328514066926953,0.6022727272727273,0.003789929615592853,-342.3210972679771,1.0,-10.819735069204977,1.0,-1.7303213505149568,1.0,0,1.0,1.0,1.0,1.0,1.0
44,Astrocyte,HMDB0000182,L-Lysine,OPC,SLC38A4,0.031096291432412673,0.6022727272727273,0.0024630541871921183,-204.07786217595003,1.0,-6.450284308667596,1.0,-1.7303213505149568,1.0,0,1.0,1.0,1.0,1.0,1.0
17,OPC,HMDB0000182,L-Lysine,Myeloid,SLC38A4,0.028009475844159498,0.5197044334975369,0.003789929615592853,-504.59312258760906,1.0,-15.9486632512951,1.0,-1.7303213505149568,1.0,0,1.0,1.0,1.0,1.0,1.0
16,OPC,HMDB0000182,L-Lysine,OPC,SLC38A4,0.020122166874173297,0.5197044334975369,0.0024630541871921183,-280.39899587970166,1.0,-8.86256463099178,1.0,-1.7303213505149568,1.0,0,1.0,1.0,1.0,1.0,1.0
3,Neoplastic,HMDB0000182,L-Lysine,Myeloid,SLC38A4,0.011332035858197144,0.41338221814848763,0.003789929615592853,-321.10936464045045,1.0,-10.149296322600392,1.0,-1.7303213505149568,1.0,0,1.0,1.0,1.0,1.0,1.0
2,Neoplastic,HMDB0000182,L-Lysine,OPC,SLC38A4,0.00814099906158387,0.41338221814848763,0.0024630541871921183,-161.07137058095648,1.0,-5.090979115305358,1.0,-1.7303213505149568,1.0,0,1.0,1.0,1.0,1.0,1.0
48,Astrocyte,HMDB0000182,L-Lysine,Astrocyte,SLC38A4,0.06690153259288173,0.6022727272727273,0.011363636363636364,-248.9947817039526,1.0,-7.86997235388715,1.0,-1.7303213505149568,1.0,0,1.0,1.0,1.0,1.0,1.0
43,Astrocyte,HMDB0000696,L-Methionine,Oligo,SLC43A2,-0.0,0.20454545454545456,0.0,-70.2473067764854,1.0,-2.220305013955213,1.0,-1.7303213505149568,1.0,0,1.0,1.0,1.0,1.0,1.0
17,OPC,HMDB0001043,Arachidonic acid,Myeloid,SLC27A5,0.02360519859722016,0.1724137931034483,0.021115322144017325,-255.4496239181686,1.0,-8.073990403691035,1.0,-1.7303213505149568,1.0,0,1.0,1.0,1.0,1.0,1.0
15,OPC,HMDB0001043,Arachidonic acid,Oligo,SLC27A5,0.02528358786395596,0.1724137931034483,0.023529411764705882,-118.76824344015323,1.0,-3.7539051461129773,1.0,-1.7303213505149568,1.0,0,1.0,1.0,1.0,1.0,1.0
14,OPC,HMDB0000122,D-Glucose,Neoplastic,SLC2A6,0.07815547946980993,0.4064039408866995,0.04032997250229148,-239.1780264495471,1.0,-7.559694395737392,1.0,-1.7303213505149568,1.0,0,1.0,1.0,1.0,1.0,1.0
0,Neoplastic,HMDB0000122,D-Glucose,Neoplastic,SLC2A6,0.0771468254614929,0.39688359303391385,0.04032997250229148,-393.1929232657193,1.0,-12.427639706620253,1.0,-1.7303213505149568,1.0,0,1.0,1.0,1.0,1.0,1.0
2,Neoplastic,HMDB0000538,Adenosine triphosphate,OPC,P2RX3,0.0007098428397504708,0.2777268560953254,0.0024630541871921183,-468.78054788757277,1.0,-14.816736024218073,1.0,-1.7303213505149568,1.0,0,1.0,1.0,1.0,1.0,1.0
16,OPC,HMDB0000538,Adenosine triphosphate,OPC,P2RX3,0.0005796358656038202,0.2733990147783251,0.0024630541871921183,-322.0703977982379,1.0,-10.179671675574449,1.0,-1.7303213505149568,1.0,0,1.0,1.0,1.0,1.0,1.0
18,OPC,HMDB0000122,D-Glucose,Neuron,SLC2A6,0.24245873214242283,0.4064039408866995,0.19047619047619047,-288.833730211443,1.0,-9.129161085539621,1.0,-1.7303213505149568,1.0,0,1.0,1.0,1.0,1.0,1.0
1,Neoplastic,HMDB0003178,Heme,Oligo,LRP1,-0.07116634941211795,0.13657195233730524,0.047058823529411764,-223.42837969532883,1.0,-7.061895672041413,1.0,-1.7303213505149568,1.0,0,1.0,1.0,1.0,1.0,1.0
23,Myeloid,HMDB0000517,L-Arginine,OPC,SLC38A4,0.0036221078541196685,0.19707634001082838,0.0024630541871921183,-153.78935030969996,1.0,-4.860816467626367,1.0,-1.7303213505149568,1.0,0,1.0,1.0,1.0,1.0,1.0
27,Myeloid,HMDB0000517,L-Arginine,Astrocyte,SLC38A4,0.007792715963702898,0.19707634001082838,0.011363636363636364,-124.2504022027621,1.0,-3.9271796123732754,1.0,-1.7303213505149568,1.0,0,1.0,1.0,1.0,1.0,1.0
5,Neoplastic,HMDB0003178,Heme,Vascular,LRP1,-0.680984299726082,0.13657195233730524,0.5294117647058824,-141.82768489486728,1.0,-4.482744383235825,1.0,-1.7303213505149568,1.0,0,1.0,1.0,1.0,1.0,1.0
48,Astrocyte,HMDB0000122,D-Glucose,Astrocyte,SLC2A12,0.5815584828058731,0.45454545454545453,0.17045454545454544,-1227.3366088800087,1.0,-38.79240004428552,1.0,-1.7303213505149568,1.0,0,1.0,1.0,1.0,1.0,1.0
20,OPC,HMDB0000122,D-Glucose,Astrocyte,SLC2A12,0.5043185029879508,0.4064039408866995,0.17045454545454544,-1783.3103995534311,1.0,-56.36505089320176,1.0,-1.7303213505149568,1.0,0,1.0,1.0,1.0,1.0,1.0
6,Neoplastic,HMDB0000122,D-Glucose,Astrocyte,SLC2A12,0.49780990137795456,0.39688359303391385,0.17045454545454544,-1967.345020389418,1.0,-62.18182893258801,1.0,-1.7303213505149568,1.0,0,1.0,1.0,1.0,1.0,1.0
41,Vascular,HMDB0000122,D-Glucose,Astrocyte,SLC2A12,0.40851864573958563,0.37254901960784315,0.17045454545454544,-676.0424525659918,1.0,-21.367658291225798,1.0,-1.7303213505149568,1.0,0,1.0,1.0,1.0,1.0,1.0
13,Oligo,HMDB0000122,D-Glucose,Astrocyte,SLC2A12,0.3319551915352458,0.25882352941176473,0.17045454545454544,-692.0849033752319,1.0,-21.87471166597253,1.0,-1.7303213505149568,1.0,0,1.0,1.0,1.0,1.0,1.0
46,Astrocyte,HMDB0000122,D-Glucose,Neuron,SLC2A12,0.22859937733648128,0.45454545454545453,0.14285714285714285,-298.2734685456676,1.0,-9.427522678541218,1.0,-1.7303213505149568,1.0,0,1.0,1.0,1.0,1.0,1.0
18,OPC,HMDB0000122,D-Glucose,Neuron,SLC2A12,0.19823783707200301,0.4064039408866995,0.14285714285714285,-330.1080148842045,1.0,-10.433716454444143,1.0,-1.7303213505149568,1.0,0,1.0,1.0,1.0,1.0,1.0
3,Neoplastic,HMDB0003178,Heme,Myeloid,LRP1,-0.7613294886856257,0.13657195233730524,0.617758527341635,-231.97413196264966,1.0,-7.3320010679325875,1.0,-1.7303213505149568,1.0,0,1.0,1.0,1.0,1.0,1.0
12,Oligo,HMDB0000159,L-Phenylalanine,Vascular,SLC16A10,-0.01594953856846044,0.023529411764705882,0.0,-76.01299435723898,1.0,-2.4025409690670423,1.0,-1.7303213505149568,1.0,0,1.0,1.0,1.0,1.0,1.0
18,OPC,HMDB0000159,L-Phenylalanine,Neuron,SLC16A10,-0.0,0.05172413793103448,0.0,-54.296435587601614,1.0,-1.7161461941684377,1.0,-1.7147484583603223,1.0,0,1.0,1.0,1.0,1.0,1.0
48,Astrocyte,HMDB0000159,L-Phenylalanine,Astrocyte,SLC16A10,-0.0,0.045454545454545456,0.0,-96.82065035473495,1.0,-3.060208074894939,1.0,-1.7303213505149568,1.0,0,1.0,1.0,1.0,1.0,1.0
14,OPC,HMDB0000122,D-Glucose,Neoplastic,SLC2A12,0.04487854646138979,0.4064039408866995,0.027497708524289642,-240.30820298783277,1.0,-7.595415859659053,1.0,-1.7303213505149568,1.0,0,1.0,1.0,1.0,1.0,1.0
47,Astrocyte,HMDB0000122,D-Glucose,Vascular,SLC2A12,0.17961518707775534,0.45454545454545453,0.0784313725490196,-318.70482861190544,1.0,-10.073296207501295,1.0,-1.7303213505149568,1.0,0,1.0,1.0,1.0,1.0,1.0
1,Neoplastic,HMDB0000122,D-Glucose,Oligo,SLC2A12,0.05632060872135188,0.39688359303391385,0.03529411764705882,-199.26335032891657,1.0,-6.298112143153439,1.0,-1.7303213505149568,1.0,0,1.0,1.0,1.0,1.0,1.0
16,OPC,HMDB0000214,Ornithine,OPC,SLC7A1,0.23700575537269877,0.45320197044334976,0.11330049261083744,-148.0937449687591,1.0,-4.680795600260755,1.0,-1.7303213505149568,1.0,0,1.0,1.0,1.0,1.0,1.0
15,OPC,HMDB0000122,D-Glucose,Oligo,SLC2A12,0.057056970942322344,0.4064039408866995,0.03529411764705882,-168.3779238039253,1.0,-5.321917175426389,1.0,-1.7303213505149568,1.0,0,1.0,1.0,1.0,1.0,1.0
16,OPC,HMDB0000122,D-Glucose,OPC,SLC2A12,0.06188695806404888,0.4064039408866995,0.027093596059113302,-300.09579213875855,1.0,-9.485120818547674,1.0,-1.7303213505149568,1.0,0,1.0,1.0,1.0,1.0,1.0
44,Astrocyte,HMDB0000122,D-Glucose,OPC,SLC2A12,0.07136538759526506,0.45454545454545453,0.027093596059113302,-186.0051956435222,1.0,-5.879061952127059,1.0,-1.7303213505149568,1.0,0,1.0,1.0,1.0,1.0,1.0
5,Neoplastic,HMDB0000122,D-Glucose,Vascular,SLC2A12,0.1537493153461698,0.39688359303391385,0.0784313725490196,-458.34380552684723,1.0,-14.48686214782009,1.0,-1.7303213505149568,1.0,0,1.0,1.0,1.0,1.0,1.0
19,OPC,HMDB0000122,D-Glucose,Vascular,SLC2A12,0.1557595064625537,0.4064039408866995,0.0784313725490196,-416.3215836049983,1.0,-13.1586667434398,1.0,-1.7303213505149568,1.0,0,1.0,1.0,1.0,1.0,1.0
34,Neuron,HMDB0000122,D-Glucose,Astrocyte,SLC2A12,0.1755950165461987,0.19047619047619047,0.17045454545454544,-176.94223490910855,1.0,-5.592609160080181,1.0,-1.7303213505149568,1.0,0,1.0,1.0,1.0,1.0,1.0
4,Neoplastic,HMDB0000122,D-Glucose,Neuron,SLC2A12,0.1956794318223748,0.39688359303391385,0.14285714285714285,-353.49265430333224,1.0,-11.17283421616884,1.0,-1.7303213505149568,1.0,0,1.0,1.0,1.0,1.0,1.0
2,Neoplastic,HMDB0000122,D-Glucose,OPC,SLC2A12,0.061088261302960446,0.39688359303391385,0.027093596059113302,-409.94460523885795,1.0,-12.957109734496012,1.0,-1.7303213505149568,1.0,0,1.0,1.0,1.0,1.0,1.0
1,Neoplastic,HMDB0001043,Arachidonic acid,Oligo,SLC27A5,0.02369704889868946,0.20898258478460127,0.023529411764705882,-124.4906453793317,1.0,-3.934772972944425,1.0,-1.7303213505149568,1.0,0,1.0,1.0,1.0,1.0,1.0
9,Oligo,HMDB0000122,D-Glucose,OPC,SLC2A6,0.10076061725180133,0.25882352941176473,0.04926108374384237,-142.48016969222027,1.0,-4.503367455259097,1.0,-1.7303213505149568,1.0,0,1.0,1.0,1.0,1.0,1.0
0,Neoplastic,HMDB0000538,Adenosine triphosphate,Neoplastic,P2RX2,0.0003363592123702597,0.2777268560953254,0.0009165902841429881,-257.45086863611624,1.0,-8.137243699586755,1.0,-1.7303213505149568,1.0,0,1.0,1.0,1.0,1.0,1.0
45,Astrocyte,HMDB0001043,Arachidonic acid,Myeloid,SLC27A5,0.03232927949590321,0.26136363636363635,0.021115322144017325,-134.97127137686707,1.0,-4.266033878444458,1.0,-1.7303213505149568,1.0,0,1.0,1.0,1.0,1.0,1.0
43,Astrocyte,HMDB0001043,Arachidonic acid,Oligo,SLC27A5,0.03462797295885995,0.26136363636363635,0.023529411764705882,-100.91841131745888,1.0,-3.1897259116495205,1.0,-1.7303213505149568,1.0,0,1.0,1.0,1.0,1.0,1.0
12,Oligo,HMDB0001043,Arachidonic acid,Vascular,SLC27A5,0.03997354347170461,0.6588235294117647,0.0196078431372549,-94.68976267840799,1.0,-2.9928571569874656,1.0,-1.7303213505149568,1.0,0,1.0,1.0,1.0,1.0,1.0
11,Oligo,HMDB0001043,Arachidonic acid,Neuron,SLC27A5,0.45825376889045494,0.6588235294117647,0.19047619047619047,-480.2793602625264,1.0,-15.180178723194055,1.0,-1.7303213505149568,1.0,0,1.0,1.0,1.0,1.0,1.0
21,Myeloid,HMDB0000517,L-Arginine,Neoplastic,SLC38A4,0.0011129834711613175,0.19707634001082838,0.0009165902841429881,-110.07201476331572,1.0,-3.479043645797826,1.0,-1.7303213505149568,1.0,0,1.0,1.0,1.0,1.0,1.0
46,Astrocyte,HMDB0000122,D-Glucose,Neuron,SLC2A6,0.27959301824615357,0.45454545454545453,0.19047619047619047,-238.84312675181408,1.0,-7.549109228673055,1.0,-1.7303213505149568,1.0,0,1.0,1.0,1.0,1.0,1.0
4,Neoplastic,HMDB0000122,D-Glucose,Neuron,SLC2A6,0.23932962368213395,0.39688359303391385,0.19047619047619047,-321.53535302001046,1.0,-10.162760527541842,1.0,-1.7303213505149568,1.0,0,1.0,1.0,1.0,1.0,1.0
3,Neoplastic,HMDB0000122,D-Glucose,Myeloid,SLC2A6,0.038333638828854245,0.39688359303391385,0.016783974011911208,-157.5209617548466,1.0,-4.978761424977603,1.0,-1.7303213505149568,1.0,0,1.0,1.0,1.0,1.0,1.0
5,Neoplastic,HMDB0001178,Adenosine diphosphate ribose,Vascular,CD38,-0.0,0.03758020164986251,0.0,-24.94666553688221,1.0,-0.7884886853988867,1.0,-1.166236590247081,1.0,0,1.0,1.0,1.0,1.0,1.0
15,OPC,HMDB0000182,L-Lysine,Oligo,SLC7A3,0.15649162320596202,0.5197044334975369,0.011764705882352941,-167.47328864389766,1.0,-5.293324392673869,1.0,-1.7303213505149568,1.0,0,1.0,1.0,1.0,1.0,1.0
0,Neoplastic,HMDB0000182,L-Lysine,Neoplastic,SLC7A3,0.35257795333820163,0.41338221814848763,0.08799266727772685,-797.487871674531,1.0,-25.206180867280537,1.0,-1.7303213505149568,1.0,0,1.0,1.0,1.0,1.0,1.0
4,Neoplastic,HMDB0000182,L-Lysine,Neuron,SLC7A3,0.6081331036464241,0.41338221814848763,0.19047619047619047,-574.7309408940246,1.0,-18.165507665688253,1.0,-1.7303213505149568,1.0,0,1.0,1.0,1.0,1.0,1.0
14,OPC,HMDB0000182,L-Lysine,Neoplastic,SLC7A3,0.8714695038725979,0.5197044334975369,0.08799266727772685,-1163.5382218333928,1.0,-36.775925888307306,1.0,-1.7303213505149568,1.0,0,1.0,1.0,1.0,1.0,1.0
42,Astrocyte,HMDB0000182,L-Lysine,Neoplastic,SLC7A3,1.3467470892344315,0.6022727272727273,0.08799266727772685,-766.5183170808774,1.0,-24.227326865617,1.0,-1.7303213505149568,1.0,0,1.0,1.0,1.0,1.0,1.0
18,OPC,HMDB0000182,L-Lysine,Neuron,SLC7A3,1.5031270364624654,0.5197044334975369,0.19047619047619047,-1016.9824020965654,1.0,-32.143739455575364,1.0,-1.7303213505149568,1.0,0,1.0,1.0,1.0,1.0,1.0
20,OPC,HMDB0000214,Ornithine,Astrocyte,SLC7A2,0.24603835075634953,0.45320197044334976,0.1590909090909091,-967.5570334602637,1.0,-30.58155296280437,1.0,-1.7303213505149568,1.0,0,1.0,1.0,1.0,1.0,1.0
46,Astrocyte,HMDB0000182,L-Lysine,Neuron,SLC7A3,2.3228947795760666,0.6022727272727273,0.19047619047619047,-838.3324853553073,1.0,-26.49715563499715,1.0,-1.7303213505149568,1.0,0,1.0,1.0,1.0,1.0,1.0
18,OPC,HMDB0000214,Ornithine,Neuron,SLC7A3,0.36812836737903115,0.45320197044334976,0.19047619047619047,-329.4990133747761,1.0,-10.414467757704884,1.0,-1.7303213505149568,1.0,0,1.0,1.0,1.0,1.0,1.0
14,OPC,HMDB0000214,Ornithine,Neoplastic,SLC7A3,0.21343016119000183,0.45320197044334976,0.08799266727772685,-327.2266663358495,1.0,-10.342645736968512,1.0,-1.7303213505149568,1.0,0,1.0,1.0,1.0,1.0,1.0
0,Neoplastic,HMDB0000214,Ornithine,Neoplastic,SLC7A3,0.06010364991793819,0.40146654445462876,0.08799266727772685,-139.92242177689337,1.0,-4.422524775568854,1.0,-1.7303213505149568,1.0,0,1.0,1.0,1.0,1.0,1.0
13,Oligo,HMDB0000122,D-Glucose,Astrocyte,SLC2A6,0.13625629428514252,0.25882352941176473,0.11363636363636363,-169.2295431607763,1.0,-5.3488342889039755,1.0,-1.7303213505149568,1.0,0,1.0,1.0,1.0,1.0,1.0
2,Neoplastic,HMDB0000122,D-Glucose,OPC,SLC2A6,0.15110362547704057,0.39688359303391385,0.04926108374384237,-658.1254796189825,1.0,-20.801356938268295,1.0,-1.7303213505149568,1.0,0,1.0,1.0,1.0,1.0,1.0
5,Neoplastic,HMDB0000122,D-Glucose,Vascular,SLC2A6,0.1512164082873884,0.39688359303391385,0.058823529411764705,-287.7719338504803,1.0,-9.095600912314104,1.0,-1.7303213505149568,1.0,0,1.0,1.0,1.0,1.0,1.0
14,OPC,HMDB0000538,Adenosine triphosphate,Neoplastic,P2RX2,0.0002746606041480823,0.2733990147783251,0.0009165902841429881,-180.2306034379936,1.0,-5.69654454874422,1.0,-1.7303213505149568,1.0,0,1.0,1.0,1.0,1.0,1.0
16,OPC,HMDB0000122,D-Glucose,OPC,SLC2A6,0.15307922559534648,0.4064039408866995,0.04926108374384237,-449.18799683383446,1.0,-14.197474712475508,1.0,-1.7303213505149568,1.0,0,1.0,1.0,1.0,1.0,1.0
6,Neoplastic,HMDB0000122,D-Glucose,Astrocyte,SLC2A6,0.20433400094304724,0.39688359303391385,0.11363636363636363,-533.1025002077462,1.0,-16.84975849578811,1.0,-1.7303213505149568,1.0,0,1.0,1.0,1.0,1.0,1.0
20,OPC,HMDB0000122,D-Glucose,Astrocyte,SLC2A6,0.2070055601141959,0.4064039408866995,0.11363636363636363,-444.7946009986627,1.0,-14.058612751088727,1.0,-1.7303213505149568,1.0,0,1.0,1.0,1.0,1.0,1.0
48,Astrocyte,HMDB0000122,D-Glucose,Astrocyte,SLC2A6,0.23870993976849586,0.45454545454545453,0.11363636363636363,-322.5173224759075,1.0,-10.19379761361002,1.0,-1.7303213505149568,1.0,0,1.0,1.0,1.0,1.0,1.0
16,OPC,HMDB0000214,Ornithine,OPC,SLC7A2,0.03673204980947996,0.45320197044334976,0.022167487684729065,-212.9438341011649,1.0,-6.730510879940648,1.0,-1.7303213505149568,1.0,0,1.0,1.0,1.0,1.0,1.0
6,Neoplastic,HMDB0000214,Ornithine,Astrocyte,SLC7A2,0.0692863783534417,0.40146654445462876,0.1590909090909091,-452.89879462351087,1.0,-14.314761813095716,1.0,-1.7303213505149568,1.0,0,1.0,1.0,1.0,1.0,1.0
18,OPC,HMDB0000214,Ornithine,Neuron,SLC7A2,0.12993863328247335,0.45320197044334976,0.047619047619047616,-323.81624757933537,1.0,-10.234852709559382,1.0,-1.7303213505149568,1.0,0,1.0,1.0,1.0,1.0,1.0
44,Astrocyte,HMDB0000122,D-Glucose,OPC,SLC2A6,0.17652440205719488,0.45454545454545453,0.04926108374384237,-267.62221915734096,1.0,-8.458729342201181,1.0,-1.7303213505149568,1.0,0,1.0,1.0,1.0,1.0,1.0
1,Neoplastic,HMDB0000696,L-Methionine,Oligo,SLC43A2,-0.0,0.1604032997250229,0.0,-87.83565299654539,1.0,-2.7762194694920552,1.0,-1.7303213505149568,1.0,0,1.0,1.0,1.0,1.0,1.0
22,Myeloid,HMDB0000696,L-Methionine,Oligo,SLC43A2,-0.0,0.07958852192744992,0.0,-88.9592316540356,1.0,-2.811732394346758,1.0,-1.7303213505149568,1.0,0,1.0,1.0,1.0,1.0,1.0
20,OPC,HMDB0003178,Heme,Astrocyte,LRP1,-0.9283930590469874,0.11822660098522167,0.8181818181818182,-98.16171870154706,1.0,-3.102595191371272,1.0,-1.7303213505149568,1.0,0,1.0,1.0,1.0,1.0,1.0
16,OPC,HMDB0000259,Serotonin,OPC,SLC22A1,-0.0,0.0,0.0,-32.47888930363144,1.0,-1.026559509220763,1.0,-1.638614318937664,1.0,0,1.0,1.0,1.0,1.0,1.0
34,Neuron,HMDB0000259,Serotonin,Astrocyte,SLC22A1,-0.0,0.0,0.0,-13.038481791304921,1.0,-0.41210699490174035,1.0,-0.7699930009791558,1.0,0,1.0,1.0,1.0,1.0,1.0
33,Neuron,HMDB0000259,Serotonin,Vascular,SLC22A1,-0.0,0.0,0.0,-10.427120536459064,1.0,-0.32956975961909946,1.0,-0.4654564432885234,1.0,0,1.0,1.0,1.0,1.0,1.0
12,Oligo,HMDB0000064,Creatine,Vascular,SLC16A12,0.28985751295308804,0.4,0.058823529411764705,-811.7031518394684,1.0,-25.655482901384335,1.0,-1.7303213505149568,1.0,0,1.0,1.0,1.0,1.0,1.0
6,Neoplastic,HMDB0000259,Serotonin,Astrocyte,SLC22A1,-0.0,0.002749770852428964,0.0,-13.49385368492009,1.0,-0.4264999238979378,1.0,-0.7699930009791558,1.0,0,1.0,1.0,1.0,1.0,1.0
37,Vascular,HMDB0000259,Serotonin,OPC,SLC22A1,-0.0,0.0,0.0,-30.56580070803115,1.0,-0.9660925618619536,1.0,-1.638614318937664,1.0,0,1.0,1.0,1.0,1.0,1.0
17,OPC,HMDB0001414,Putrescine,Myeloid,SLC22A4,-0.37611547335866263,0.08620689655172414,0.02707092582566324,-131.29361779011697,1.0,-4.149794365885878,1.0,-1.7303213505149568,1.0,0,1.0,1.0,1.0,1.0,1.0
20,OPC,HMDB0000259,Serotonin,Astrocyte,SLC22A2,-0.0,0.0,0.0,-6.325261271294899,1.0,-0.19992238791329553,1.0,-0.21455984746385465,1.0,0,1.0,1.0,1.0,1.0,1.0
27,Myeloid,HMDB0000259,Serotonin,Astrocyte,SLC22A2,-0.0,0.0005414185165132648,0.0,-6.382425789080069,1.0,-0.20172918551569455,1.0,-0.21455984746385465,1.0,0,1.0,1.0,1.0,1.0,1.0
18,OPC,HMDB0000259,Serotonin,Neuron,SLC22A2,-0.0,0.0,0.0,-4.002587121537855,1.0,-0.12650967933930654,1.0,-0.06056124726802349,1.0,0,1.0,1.0,1.0,1.0,1.0
30,Neuron,HMDB0000259,Serotonin,OPC,SLC22A2,-0.0,0.0,0.0,-15.871224346783176,1.0,-0.5016414238754364,1.0,-0.9741709203399207,1.0,0,1.0,1.0,1.0,1.0,1.0
16,OPC,HMDB0000259,Serotonin,OPC,SLC22A2,-0.0,0.0,0.0,-16.9689759427502,1.0,-0.5363380333889957,1.0,-0.9741709203399207,1.0,0,1.0,1.0,1.0,1.0,1.0
32,Neuron,HMDB0000259,Serotonin,Neuron,SLC22A2,-0.0,0.0,0.0,-4.024243803581852,1.0,-0.12719418159191123,1.0,-0.06056124726802349,1.0,0,1.0,1.0,1.0,1.0,1.0
34,Neuron,HMDB0000259,Serotonin,Astrocyte,SLC22A2,-0.0,0.0,0.0,-6.071658191100397,1.0,-0.1919067611747225,1.0,-0.21455984746385465,1.0,0,1.0,1.0,1.0,1.0,1.0
